,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
240,Albania,14/04/2020,467,21,23,0,162.277,7.297,7.992,0,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
241,Albania,15/04/2020,475,8,24,1,165.057,2.78,8.34,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
242,Albania,16/04/2020,494,19,25,1,171.659,6.602,8.687,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
243,Albania,17/04/2020,518,24,26,1,179.999,8.34,9.035,0.347,,,,,,,,84.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
244,Albania,18/04/2020,539,21,26,0,187.296,7.297,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
245,Albania,19/04/2020,548,9,26,0,190.423,3.127,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
246,Albania,20/04/2020,562,14,26,0,195.288,4.865,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
247,Albania,21/04/2020,584,22,26,0,202.933,7.645,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
248,Albania,22/04/2020,609,25,26,0,211.62,8.687,9.035,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
249,Albania,23/04/2020,634,25,27,1,220.307,8.687,9.382,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
250,Albania,24/04/2020,663,29,27,0,230.384,10.077,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
251,Albania,25/04/2020,678,15,27,0,235.597,5.212,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
252,Albania,26/04/2020,712,34,27,0,247.411,11.815,9.382,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
253,Albania,27/04/2020,726,14,28,1,252.276,4.865,9.73,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
254,Albania,28/04/2020,736,10,28,0,255.751,3.475,9.73,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
255,Albania,29/04/2020,750,14,30,2,260.616,4.865,10.425,0.695,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
256,Albania,30/04/2020,766,16,31,1,266.176,5.56,10.772,0.347,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
257,Albania,01/05/2020,773,7,31,0,268.608,2.432,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
258,Albania,02/05/2020,782,9,31,0,271.735,3.127,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
259,Albania,03/05/2020,789,7,31,0,274.168,2.432,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
260,Albania,04/05/2020,795,6,31,0,276.253,2.085,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
261,Albania,05/05/2020,803,8,31,0,279.033,2.78,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
262,Albania,06/05/2020,820,17,31,0,284.94,5.907,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
263,Albania,07/05/2020,832,12,31,0,289.11,4.17,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
264,Albania,08/05/2020,842,10,31,0,292.585,3.475,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
265,Albania,09/05/2020,850,8,31,0,295.365,2.78,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
266,Albania,10/05/2020,856,6,31,0,297.449,2.085,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
267,Albania,11/05/2020,868,12,31,0,301.619,4.17,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
268,Albania,12/05/2020,872,4,31,0,303.009,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
269,Albania,13/05/2020,876,4,31,0,304.399,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
270,Albania,14/05/2020,880,4,31,0,305.789,1.39,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
271,Albania,15/05/2020,898,18,31,0,312.044,6.255,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
272,Albania,16/05/2020,916,18,31,0,318.299,6.255,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
273,Albania,17/05/2020,933,17,31,0,324.206,5.907,10.772,0,,,,,,,,89.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
274,Albania,18/05/2020,946,13,31,0,328.723,4.517,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
275,Albania,19/05/2020,948,2,31,0,329.418,0.695,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
276,Albania,20/05/2020,949,1,31,0,329.766,0.347,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
277,Albania,21/05/2020,964,15,31,0,334.978,5.212,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
278,Albania,22/05/2020,969,5,31,0,336.716,1.737,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
279,Albania,23/05/2020,981,12,31,0,340.885,4.17,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
280,Albania,24/05/2020,989,8,31,0,343.665,2.78,10.772,0,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
281,Albania,25/05/2020,998,9,32,1,346.793,3.127,11.12,0.347,,,,,,,,83.33,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
282,Albania,26/05/2020,1004,6,32,0,348.878,2.085,11.12,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
283,Albania,27/05/2020,1029,25,33,1,357.565,8.687,11.467,0.347,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
284,Albania,28/05/2020,1050,21,33,0,364.862,7.297,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
285,Albania,29/05/2020,1076,26,33,0,373.897,9.035,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
286,Albania,30/05/2020,1099,23,33,0,381.889,7.992,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
287,Albania,31/05/2020,1122,23,33,0,389.881,7.992,11.467,0,,,,,,,,86.11,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
288,Albania,01/06/2020,1137,15,33,0,395.093,5.212,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
289,Albania,02/06/2020,1143,6,33,0,397.178,2.085,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
290,Albania,03/06/2020,1164,21,33,0,404.476,7.297,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
291,Albania,04/06/2020,1184,20,33,0,411.425,6.95,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
292,Albania,05/06/2020,1197,13,33,0,415.943,4.517,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
293,Albania,06/06/2020,1212,15,33,0,421.155,5.212,11.467,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
294,Albania,07/06/2020,1232,20,34,1,428.105,6.95,11.815,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
295,Albania,08/06/2020,1246,14,34,0,432.97,4.865,11.815,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
296,Albania,09/06/2020,1263,17,34,0,438.877,5.907,11.815,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
297,Albania,10/06/2020,1299,36,34,0,451.386,12.51,11.815,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
298,Albania,11/06/2020,1341,42,34,0,465.981,14.594,11.815,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
299,Albania,12/06/2020,1385,44,35,1,481.27,15.289,12.162,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
300,Albania,13/06/2020,1416,31,36,1,492.043,10.772,12.51,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
301,Albania,14/06/2020,1464,48,36,0,508.722,16.679,12.51,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
302,Albania,15/06/2020,1521,57,36,0,528.529,19.807,12.51,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
303,Albania,16/06/2020,1590,69,36,0,552.505,23.977,12.51,0,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
304,Albania,17/06/2020,1672,82,37,1,580.999,28.494,12.857,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
305,Albania,18/06/2020,1722,50,38,1,598.374,17.374,13.205,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
306,Albania,19/06/2020,1788,66,39,1,621.308,22.934,13.552,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
307,Albania,20/06/2020,1838,50,42,3,638.682,17.374,14.594,1.042,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
308,Albania,21/06/2020,1891,53,43,1,657.099,18.417,14.942,0.347,,,,,,,,67.59,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
309,Albania,22/06/2020,1927,36,44,1,669.609,12.51,15.289,0.347,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
310,Albania,23/06/2020,1995,68,44,0,693.238,23.629,15.289,0,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
311,Albania,24/06/2020,2047,52,45,1,711.307,18.069,15.637,0.347,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
312,Albania,25/06/2020,2114,67,47,2,734.589,23.282,16.332,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
313,Albania,26/06/2020,2192,78,49,2,761.693,27.104,17.027,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
314,Albania,27/06/2020,2269,77,51,2,788.45,26.757,17.722,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
315,Albania,28/06/2020,2330,61,53,2,809.646,21.197,18.417,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
316,Albania,29/06/2020,2402,72,55,2,834.665,25.019,19.112,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
317,Albania,30/06/2020,2466,64,58,3,856.905,22.239,20.154,1.042,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
318,Albania,01/07/2020,2535,69,62,4,880.881,23.977,21.544,1.39,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
319,Albania,02/07/2020,2580,45,65,3,896.518,15.637,22.587,1.042,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
320,Albania,03/07/2020,2662,82,69,4,925.012,28.494,23.977,1.39,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
321,Albania,04/07/2020,2752,90,72,3,956.286,31.274,25.019,1.042,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
322,Albania,05/07/2020,2819,67,74,2,979.568,23.282,25.714,0.695,,,,,,,,64.81,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
323,Albania,06/07/2020,2893,74,76,2,1005.282,25.714,26.409,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
324,Albania,07/07/2020,2964,71,79,3,1029.953,24.672,27.452,1.042,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
325,Albania,08/07/2020,3038,74,81,2,1055.668,25.714,28.147,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
326,Albania,09/07/2020,3106,68,83,2,1079.297,23.629,28.841,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
327,Albania,10/07/2020,3188,82,83,0,1107.791,28.494,28.841,0,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
328,Albania,11/07/2020,3278,90,85,2,1139.065,31.274,29.536,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
329,Albania,12/07/2020,3371,93,89,4,1171.381,32.316,30.926,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
330,Albania,13/07/2020,3454,83,93,4,1200.222,28.841,32.316,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
331,Albania,14/07/2020,3571,117,95,2,1240.878,40.656,33.011,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
332,Albania,15/07/2020,3667,96,97,2,1274.237,33.359,33.706,0.695,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
333,Albania,16/07/2020,3752,85,101,4,1303.774,29.536,35.096,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
334,Albania,17/07/2020,3851,99,104,3,1338.175,34.401,36.139,1.042,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
335,Albania,18/07/2020,3906,55,107,3,1357.287,19.112,37.181,1.042,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
336,Albania,19/07/2020,4008,102,111,4,1392.731,35.444,38.571,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
337,Albania,20/07/2020,4090,82,112,1,1421.225,28.494,38.919,0.347,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
338,Albania,21/07/2020,4171,81,113,1,1449.371,28.147,39.266,0.347,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
339,Albania,22/07/2020,4290,119,117,4,1490.722,41.351,40.656,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
340,Albania,23/07/2020,4358,68,120,3,1514.351,23.629,41.699,1.042,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
341,Albania,24/07/2020,4466,108,123,3,1551.88,37.529,42.741,1.042,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
342,Albania,25/07/2020,4570,104,128,5,1588.019,36.139,44.478,1.737,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
343,Albania,26/07/2020,4637,67,134,6,1611.3,23.282,46.563,2.085,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
344,Albania,27/07/2020,4763,126,138,4,1655.084,43.783,47.953,1.39,,,,,,,,59.26,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
345,Albania,28/07/2020,4880,117,144,6,1695.74,40.656,50.038,2.085,,,,,,,,,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
346,Albania,29/07/2020,4997,117,148,4,1736.396,40.656,51.428,1.39,,,,,,,,,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
347,Albania,30/07/2020,5105,108,150,2,1773.925,37.529,52.123,0.695,,,,,,,,,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
348,Albania,31/07/2020,5197,92,154,4,1805.893,31.969,53.513,1.39,,,,,,,,,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57
422,Algeria,18/03/2020,60,2,5,1,1.368,0.046,0.114,0.023,,,,,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
423,Algeria,19/03/2020,72,12,6,1,1.642,0.274,0.137,0.023,,,,,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
424,Algeria,20/03/2020,90,18,7,1,2.052,0.41,0.16,0.023,,,,,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
425,Algeria,21/03/2020,102,12,10,3,2.326,0.274,0.228,0.068,,,,,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
426,Algeria,22/03/2020,139,37,15,5,3.17,0.844,0.342,0.114,,,,,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
427,Algeria,23/03/2020,201,62,17,2,4.584,1.414,0.388,0.046,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
428,Algeria,24/03/2020,230,29,17,0,5.245,0.661,0.388,0,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
429,Algeria,25/03/2020,264,34,19,2,6.02,0.775,0.433,0.046,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
430,Algeria,26/03/2020,302,38,21,2,6.887,0.867,0.479,0.046,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
431,Algeria,27/03/2020,367,65,25,4,8.369,1.482,0.57,0.091,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
432,Algeria,28/03/2020,409,42,26,1,9.327,0.958,0.593,0.023,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
433,Algeria,29/03/2020,454,45,29,3,10.353,1.026,0.661,0.068,,,,,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
434,Algeria,30/03/2020,511,57,31,2,11.653,1.3,0.707,0.046,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
435,Algeria,31/03/2020,584,73,35,4,13.318,1.665,0.798,0.091,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
436,Algeria,01/04/2020,716,132,44,9,16.328,3.01,1.003,0.205,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
437,Algeria,02/04/2020,847,131,58,14,19.315,2.987,1.323,0.319,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
438,Algeria,03/04/2020,986,139,63,5,22.485,3.17,1.437,0.114,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
439,Algeria,04/04/2020,1171,185,105,42,26.704,4.219,2.394,0.958,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
440,Algeria,05/04/2020,1251,80,130,25,28.528,1.824,2.965,0.57,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
441,Algeria,06/04/2020,1320,69,152,22,30.102,1.574,3.466,0.502,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
442,Algeria,07/04/2020,1423,103,173,21,32.451,2.349,3.945,0.479,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
443,Algeria,08/04/2020,1468,45,193,20,33.477,1.026,4.401,0.456,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
444,Algeria,09/04/2020,1572,104,205,12,35.849,2.372,4.675,0.274,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
445,Algeria,10/04/2020,1666,94,235,30,37.992,2.144,5.359,0.684,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
446,Algeria,11/04/2020,1761,95,256,21,40.159,2.166,5.838,0.479,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
447,Algeria,12/04/2020,1825,64,275,19,41.618,1.459,6.271,0.433,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
448,Algeria,13/04/2020,1914,89,293,18,43.648,2.03,6.682,0.41,,,,,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88
